current_delinquency_status,ever_30_plus_dpd_in_last_12m,casa_balance_to_emi_ratio_6m,customer_age,salary_to_emi,num_loans_all_product_category,length_of_relationship,max_delinquency_in_last_6m,outstanding_amt_to_gross_amt,family_size,years_of_service,event,casa_balance_to_emi_ratio_6m_g,customer_age_g,salary_to_emi_g,num_loans_all_product_category_g,length_of_relationship_g,outstanding_amt_to_gross_amt_g,family_size_g,years_of_service_g
Not Delinquent,Yes,0.180348815,33,9.795700963,5,119.0298399,0,0.322333173,7,3,0,0.15-0.31,32-33,4.94+,4-5,5,<0.35429,>1,1-5
Not Delinquent,No,0.266533828,35,10.36465656,5,66.98036003,0,0.371756972,2,5,0,0.15-0.31,34-36,4.94+,4-5,5,0.35429-0.37779,>1,1-5
Delinquent,No,10.254342,35,9.203610297,2,154.7967289,0,0.182347899,1,2,0,5.57-14.26,34-36,4.94+,2,2,<0.35429,1,1-5
Not Delinquent,No,7.327621649,45,0.82693685,1,151.8878002,0,0.058684108,9,3,0,5.57-14.26,43+,0-2.59,1,1,<0.35429,>1,1-5
Not Delinquent,Yes,1.686408535,26,1.135823411,4,106.8275181,0,5.15841479,5,31,0,1.11-1.73,25-27,0-2.59,4-5,4,>0.78095,>1,23+
Not Delinquent,No,11.5419379,35,14.7666947,2,152.886561,0,0.016281244,4,4,0,5.57-14.26,34-36,4.94+,2,2,<0.35429,>1,1-5
Not Delinquent,No,3.244734486,34,3.201046776,3,72.67908467,0,0.123839877,4,3,0,2.9-5.57,34-36,2.59-4.94,3,3,<0.35429,>1,1-5
Not Delinquent,No,5.48257007,29,2.418572808,9,129.2198379,0,0.37749231,2,16,0,2.9-5.57,28-29,0-2.59,6+,9,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.553099092,29,7.556802744,3,6.873495125,0,0.046424055,10,10,0,0.49-0.74,28-29,4.94+,3,3,<0.35429,>1,6-11
Not Delinquent,No,2.847936027,19,11.20618595,3,81.37157698,0,4.201047981,9,16,0,1.73-2.9,18-24,4.94+,3,3,>0.78095,>1,12-17
Delinquent,No,0.497202092,42,2.901221064,3,151.211103,0,0.595355312,4,3,0,0.49-0.74,39-42,2.59-4.94,3,3,0.37779-0.78095,>1,1-5
Not Delinquent,No,21.86612885,42,0.178194131,5,43.47534446,0,0.371634387,3,30,0,14.26+,39-42,0-2.59,4-5,5,0.35429-0.37779,>1,23+
Not Delinquent,No,0.268153063,33,1.858542413,6,71.26554219,0,0.543639743,1,10,0,0.15-0.31,32-33,0-2.59,6+,6,0.37779-0.78095,1,6-11
Not Delinquent,No,20.91123591,32,5.123886798,2,56.10630422,0,0.316789984,2,7,0,14.26+,32-33,4.94+,2,2,<0.35429,>1,6-11
Not Delinquent,No,16.1850163,29,4.374983475,4,74.67431282,0,0.159099398,6,30,0,14.26+,28-29,2.59-4.94,4-5,4,<0.35429,>1,23+
Not Delinquent,No,0.006483002,49,9.411749009,3,116.2193415,>0,0.689797261,1,7,0,0-0.15,43+,4.94+,3,3,0.37779-0.78095,1,6-11
Not Delinquent,No,5.137573622,48,0.855421874,3,116.9480806,0,0.225108221,2,8,0,2.9-5.57,43+,0-2.59,3,3,<0.35429,>1,6-11
Not Delinquent,No,0.841991361,26,4.566333858,3,66.04236922,0,0.364794474,3,9,0,0.74-1.11,25-27,2.59-4.94,3,3,0.35429-0.37779,>1,6-11
Not Delinquent,No,0.107042454,32,3.255257945,3,155.1122943,0,9.068782126,1,15,0,0-0.15,32-33,2.59-4.94,3,3,>0.78095,1,12-17
Not Delinquent,No,0.310544793,38,13.82830804,11,40.1710882,0,0.478227961,10,9,0,0.31-0.49,37-38,4.94+,6+,11,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.014976248,30,12.49189132,2,76.25425956,0,0.363868927,2,10,0,0-0.15,30-31,4.94+,2,2,0.35429-0.37779,>1,6-11
Not Delinquent,No,0.419573126,45,8.358832783,4,81.88320009,>0,3.57915039,11,24,0,0.31-0.49,43+,4.94+,4-5,4,>0.78095,>1,23+
Not Delinquent,No,10.04449832,32,0.317141725,11,154.6685002,0,0.25217303,1,20,0,5.57-14.26,32-33,0-2.59,6+,11,<0.35429,1,18-22
Not Delinquent,No,0.023758019,33,2.512303648,1,23.55203124,0,0.364390762,8,21,0,0-0.15,32-33,0-2.59,1,1,0.35429-0.37779,>1,18-22
Not Delinquent,No,0.414719979,35,3.000952898,2,77.29719567,0,0.774309278,5,15,0,0.31-0.49,34-36,2.59-4.94,2,2,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.132256651,50,0.120579582,2,151.3964912,>0,0.685906706,9,19,0,0-0.15,43+,0-2.59,2,2,0.37779-0.78095,>1,18-22
Not Delinquent,No,9.672620256,27,1.6685182,4,83.66219299,0,2.434334829,1,27,0,5.57-14.26,25-27,0-2.59,4-5,4,>0.78095,1,23+
Not Delinquent,No,4.60796604,27,1.221886872,13,95.73504862,0,0.075254636,1,30,0,2.9-5.57,25-27,0-2.59,6+,13,<0.35429,1,23+
Not Delinquent,No,0.35214161,40,3.31801231,3,68.57327153,0,0.499683296,6,19,0,0.31-0.49,39-42,2.59-4.94,3,3,0.37779-0.78095,>1,18-22
Not Delinquent,No,1.288535415,32,1.045667308,5,158.449984,0,0.096108118,9,21,0,1.11-1.73,32-33,0-2.59,4-5,5,<0.35429,>1,18-22
Not Delinquent,No,1.145823007,26,14.75138172,4,120.2863199,0,0.168891719,5,10,0,1.11-1.73,25-27,4.94+,4-5,4,<0.35429,>1,6-11
Not Delinquent,No,11.14092236,31,10.66513239,14,155.4715077,0,0.380871084,0,10,0,5.57-14.26,30-31,4.94+,6+,14,0.37779-0.78095,0,6-11
Not Delinquent,No,19.66511036,40,3.173768135,3,23.58870623,0,0.160757158,11,20,0,14.26+,39-42,2.59-4.94,3,3,<0.35429,>1,18-22
Not Delinquent,Yes,19.83365549,35,2.604139004,4,117.8367616,0,0.361910636,4,2,0,14.26+,34-36,2.59-4.94,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.66344234,34,2.622293349,2,73.8475002,0,0.399937194,8,7,0,0.49-0.74,34-36,2.59-4.94,2,2,0.37779-0.78095,>1,6-11
Not Delinquent,No,2.042422003,52,4.599304431,2,118.1995269,0,0.360689464,5,4,0,1.73-2.9,43+,2.59-4.94,2,2,0.35429-0.37779,>1,1-5
Not Delinquent,Yes,1.834439665,38,1.282712498,4,140.2830331,0,0.597316847,10,27,0,1.73-2.9,37-38,0-2.59,4-5,4,0.37779-0.78095,>1,23+
Not Delinquent,No,6.79667837,26,4.785989131,3,20.7765602,>0,0.368030578,2,5,0,5.57-14.26,25-27,2.59-4.94,3,3,0.35429-0.37779,>1,1-5
Not Delinquent,No,2.19784607,35,4.225581467,3,140.6542445,>0,0.37523425,2,3,0,1.73-2.9,34-36,2.59-4.94,3,3,0.35429-0.37779,>1,1-5
Not Delinquent,No,1.222247872,39,4.605294247,4,84.99329172,0,0.578053392,11,7,0,1.11-1.73,39-42,2.59-4.94,4-5,4,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.574375999,38,1.692369499,3,113.1181896,0,0.16382766,2,11,0,0.49-0.74,37-38,0-2.59,3,3,<0.35429,>1,6-11
Not Delinquent,No,0.11807736,40,2.808043895,1,155.2472928,0,0.458332029,1,12,0,0-0.15,39-42,2.59-4.94,1,1,0.37779-0.78095,1,12-17
Not Delinquent,No,24.21221915,32,0.737806447,2,112.8578199,0,0.374549705,4,19,0,14.26+,32-33,0-2.59,2,2,0.35429-0.37779,>1,18-22
Not Delinquent,No,7.903115332,24,5.858425616,4,8.651817979,0,0.532060304,10,24,0,5.57-14.26,18-24,4.94+,4-5,4,0.37779-0.78095,>1,23+
Not Delinquent,No,13.95324994,41,2.158922728,5,22.81287871,0,4.329637586,6,14,0,5.57-14.26,39-42,0-2.59,4-5,5,>0.78095,>1,12-17
Not Delinquent,No,1.759962194,43,4.826200783,1,142.256342,0,4.446941148,3,30,0,1.73-2.9,43+,2.59-4.94,1,1,>0.78095,>1,23+
Not Delinquent,No,0.017081657,42,0.873823977,4,127.0754626,0,0.37395966,2,3,0,0-0.15,39-42,0-2.59,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,11.52035172,48,2.520989378,4,70.39568709,0,0.362503542,1,16,0,5.57-14.26,43+,0-2.59,4-5,4,0.35429-0.37779,1,12-17
Not Delinquent,Yes,0.361438091,32,2.698952946,3,56.0401773,0,0.190622179,10,6,0,0.31-0.49,32-33,2.59-4.94,3,3,<0.35429,>1,6-11
Not Delinquent,No,0.761361622,23,4.246779198,2,153.352305,0,0.370377873,8,19,0,0.74-1.11,18-24,2.59-4.94,2,2,0.35429-0.37779,>1,18-22
Not Delinquent,No,3.079681219,31,3.573331225,5,85.83915725,0,0.779347919,6,4,0,2.9-5.57,30-31,2.59-4.94,4-5,5,0.37779-0.78095,>1,1-5
Not Delinquent,No,3.396900199,21,0.429376218,5,38.9395376,0,0.405259047,2,15,0,2.9-5.57,18-24,0-2.59,4-5,5,0.37779-0.78095,>1,12-17
Not Delinquent,Yes,2.120306346,28,0.130069266,4,42.20757893,0,0.204904535,11,16,0,1.73-2.9,28-29,0-2.59,4-5,4,<0.35429,>1,12-17
Not Delinquent,No,15.20007018,33,0.895718173,4,30.01077136,0,0.373520797,3,2,0,14.26+,32-33,0-2.59,4-5,4,0.35429-0.37779,>1,1-5
Not Delinquent,No,0.833665088,48,1.317133626,5,36.74581308,0,0.775724133,2,19,0,0.74-1.11,43+,0-2.59,4-5,5,0.37779-0.78095,>1,18-22
Not Delinquent,No,4.3854111,33,10.52131972,3,142.4445967,0,0.04290209,6,4,0,2.9-5.57,32-33,4.94+,3,3,<0.35429,>1,1-5
Not Delinquent,No,1.026200595,39,2.610984852,1,63.16353329,0,0.252137186,2,21,0,0.74-1.11,39-42,2.59-4.94,1,1,<0.35429,>1,18-22
Not Delinquent,No,1.022897241,23,8.115888491,3,4.389042233,0,0.218114278,4,16,0,0.74-1.11,18-24,4.94+,3,3,<0.35429,>1,12-17
Not Delinquent,No,0.707488339,24,1.992601119,2,4.332320473,0,5.412106137,2,11,0,0.49-0.74,18-24,0-2.59,2,2,>0.78095,>1,6-11
Not Delinquent,No,1.721261274,42,4.412628575,2,34.57029669,0,0.296937966,10,14,0,1.11-1.73,39-42,2.59-4.94,2,2,<0.35429,>1,12-17
Not Delinquent,No,0.214795344,48,3.87285061,3,145.8728598,0,2.291932047,0,13,0,0.15-0.31,43+,2.59-4.94,3,3,>0.78095,0,12-17
Not Delinquent,No,7.166438428,28,0.1423868,5,74.4848282,0,0.369821307,2,26,0,5.57-14.26,28-29,0-2.59,4-5,5,0.35429-0.37779,>1,23+
Not Delinquent,No,1.510365569,37,1.540697032,2,64.63804363,0,0.635057386,4,13,0,1.11-1.73,37-38,0-2.59,2,2,0.37779-0.78095,>1,12-17
Not Delinquent,No,0.227130853,31,0.233501165,3,13.80519093,0,0.694926967,4,27,0,0.15-0.31,30-31,0-2.59,3,3,0.37779-0.78095,>1,23+
Not Delinquent,No,9.323073923,22,1.481824157,2,115.1840074,0,0.000892145,4,28,0,5.57-14.26,18-24,0-2.59,2,2,<0.35429,>1,23+
Not Delinquent,No,12.59255253,52,4.41284597,3,153.6440622,0,4.924922547,2,7,0,5.57-14.26,43+,2.59-4.94,3,3,>0.78095,>1,6-11
Not Delinquent,No,21.75122633,30,5.433030936,2,38.03970486,0,0.613640717,4,2,0,14.26+,30-31,4.94+,2,2,0.37779-0.78095,>1,1-5
Not Delinquent,No,0.007021738,32,3.223854895,3,148.7047998,0,0.132190535,1,2,0,0-0.15,32-33,2.59-4.94,3,3,<0.35429,1,1-5
Not Delinquent,No,0.041373369,29,2.099124901,3,106.156595,>0,0.187356141,10,20,0,0-0.15,28-29,0-2.59,3,3,<0.35429,>1,18-22
Not Delinquent,No,10.1781845,23,1.73478189,2,23.18701668,0,0.515353113,10,28,0,5.57-14.26,18-24,0-2.59,2,2,0.37779-0.78095,>1,23+
Not Delinquent,No,18.69490332,40,1.999364081,2,55.20946507,0,0.122485608,8,28,0,14.26+,39-42,0-2.59,2,2,<0.35429,>1,23+
Not Delinquent,No,0.163439208,19,3.263218835,5,138.4694,0,0.093762997,1,9,0,0.15-0.31,18-24,2.59-4.94,4-5,5,<0.35429,1,6-11
Not Delinquent,No,19.52441979,38,3.442556683,3,159.8387429,0,0.07185258,2,13,0,14.26+,37-38,2.59-4.94,3,3,<0.35429,>1,12-17
Not Delinquent,No,4.06274823,29,13.77623102,1,37.1225377,0,2.156277957,4,2,0,2.9-5.57,28-29,4.94+,1,1,>0.78095,>1,1-5
Not Delinquent,No,1.60969321,26,3.351282791,4,159.7954998,0,5.554856831,1,3,0,1.11-1.73,25-27,2.59-4.94,4-5,4,>0.78095,1,1-5
Not Delinquent,No,23.30605661,28,9.444675804,2,0.139041269,0,0.726090664,1,9,0,14.26+,28-29,4.94+,2,2,0.37779-0.78095,1,6-11
Not Delinquent,No,1.11228201,35,0.021255499,5,16.13635625,0,3.963809577,11,14,0,1.11-1.73,34-36,0-2.59,4-5,5,>0.78095,>1,12-17
Not Delinquent,No,0.016642334,42,3.652382066,2,87.32535858,0,6.090546087,8,31,0,0-0.15,39-42,2.59-4.94,2,2,>0.78095,>1,23+
Not Delinquent,Yes,1.572885853,47,1.850895845,2,63.08505621,0,9.785349873,8,26,0,1.11-1.73,43+,0-2.59,2,2,>0.78095,>1,23+
Not Delinquent,Yes,15.00610494,28,1.562360717,2,20.65706069,0,0.045423066,6,9,0,14.26+,28-29,0-2.59,2,2,<0.35429,>1,6-11
Not Delinquent,No,0.386189222,38,0.617516307,2,153.705808,0,0.13003211,3,14,0,0.31-0.49,37-38,0-2.59,2,2,<0.35429,>1,12-17
Not Delinquent,No,1.44717725,26,4.157175983,2,45.05738407,0,0.066451069,4,23,0,1.11-1.73,25-27,2.59-4.94,2,2,<0.35429,>1,23+
Not Delinquent,No,0.102045812,38,2.681551345,2,64.02429394,0,0.399686445,0,23,0,0-0.15,37-38,2.59-4.94,2,2,0.37779-0.78095,0,23+
Not Delinquent,No,5.210420927,40,0.622770783,5,71.99752677,0,0.360800936,2,15,0,2.9-5.57,39-42,0-2.59,4-5,5,0.35429-0.37779,>1,12-17
Not Delinquent,No,0.117264806,32,3.228031054,4,18.45552058,0,7.181351096,9,3,0,0-0.15,32-33,2.59-4.94,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,4.100612075,29,1.97448437,5,148.4305972,0,0.346224963,1,9,0,2.9-5.57,28-29,0-2.59,4-5,5,<0.35429,1,6-11
Not Delinquent,Yes,1.012236379,32,3.342797696,5,156.499982,0,4.630049233,8,4,0,0.74-1.11,32-33,2.59-4.94,4-5,5,>0.78095,>1,1-5
Not Delinquent,Yes,6.690818561,35,4.76466646,3,152.1574403,0,0.404409539,4,2,0,5.57-14.26,34-36,2.59-4.94,3,3,0.37779-0.78095,>1,1-5
Not Delinquent,No,1.387189093,48,4.908316578,1,146.1268123,0,0.297446349,1,17,0,1.11-1.73,43+,2.59-4.94,1,1,<0.35429,1,12-17
Not Delinquent,No,22.580494,33,1.620071572,2,157.6117579,0,5.855349432,11,23,0,14.26+,32-33,0-2.59,2,2,>0.78095,>1,23+
Delinquent,No,12.07033919,26,0.749117995,2,22.59338925,0,0.154998274,9,9,0,5.57-14.26,25-27,0-2.59,2,2,<0.35429,>1,6-11
Not Delinquent,No,0.126127575,39,11.67856361,4,136.4777348,0,9.796720301,9,16,0,0-0.15,39-42,4.94+,4-5,4,>0.78095,>1,12-17
Not Delinquent,No,1.917621469,33,9.871559096,2,155.4826836,0,0.236885873,1,4,0,1.73-2.9,32-33,4.94+,2,2,<0.35429,1,1-5
Not Delinquent,No,21.41751573,37,4.835012545,3,2.029208855,0,0.377374089,5,22,0,14.26+,37-38,2.59-4.94,3,3,0.35429-0.37779,>1,18-22
Not Delinquent,Yes,0.192231591,28,1.601509243,4,13.27472006,0,0.62748115,1,9,0,0.15-0.31,28-29,0-2.59,4-5,4,0.37779-0.78095,1,6-11
Not Delinquent,No,4.055030761,31,0.248745489,1,16.41404106,>0,0.208931183,1,30,0,2.9-5.57,30-31,0-2.59,1,1,<0.35429,1,23+
Not Delinquent,No,2.323952598,39,0.686075849,2,88.46808711,0,0.340502557,6,17,0,1.73-2.9,39-42,0-2.59,2,2,<0.35429,>1,12-17
Not Delinquent,No,1.221936719,40,3.531973082,8,67.45150612,0,6.29750788,8,10,0,1.11-1.73,39-42,2.59-4.94,6+,8,>0.78095,>1,6-11
Not Delinquent,Yes,0.226849738,36,8.28265542,5,50.11673222,0,0.602811403,8,12,0,0.15-0.31,34-36,4.94+,4-5,5,0.37779-0.78095,>1,12-17
Not Delinquent,No,4.479573672,20,4.537291557,5,61.22094073,>0,0.376009101,8,2,0,2.9-5.57,18-24,2.59-4.94,4-5,5,0.35429-0.37779,>1,1-5
Delinquent,No,10.00121132,38,2.383507141,3,118.5432681,0,0.549496927,1,11,0,5.57-14.26,37-38,0-2.59,3,3,0.37779-0.78095,1,6-11
Not Delinquent,No,0.430260477,27,4.134552572,2,151.371456,0,0.361391356,4,29,0,0.31-0.49,25-27,2.59-4.94,2,2,0.35429-0.37779,>1,23+
Not Delinquent,No,14.17603712,29,4.819049655,3,43.85049784,0,0.369361795,11,28,0,5.57-14.26,28-29,2.59-4.94,3,3,0.35429-0.37779,>1,23+
Not Delinquent,Yes,0.856760335,38,12.83351523,5,155.1490772,0,0.121668192,10,3,0,0.74-1.11,37-38,4.94+,4-5,5,<0.35429,>1,1-5
Not Delinquent,No,0.833327627,34,2.364943482,3,157.3508263,0,0.052219333,1,16,0,0.74-1.11,34-36,0-2.59,3,3,<0.35429,1,12-17
Not Delinquent,No,3.47714159,35,1.075763082,4,157.2110428,0,0.214964536,10,8,0,2.9-5.57,34-36,0-2.59,4-5,4,<0.35429,>1,6-11
Not Delinquent,No,1.256717168,52,4.882536509,4,148.127709,0,0.314087152,9,2,0,1.11-1.73,43+,2.59-4.94,4-5,4,<0.35429,>1,1-5
Not Delinquent,No,0.318304838,20,2.918032015,3,63.14721972,0,0.347268572,5,2,0,0.31-0.49,18-24,2.59-4.94,3,3,<0.35429,>1,1-5
Not Delinquent,No,2.069086459,45,3.065947698,3,76.4104727,0,0.360347529,6,24,0,1.73-2.9,43+,2.59-4.94,3,3,0.35429-0.37779,>1,23+
Not Delinquent,No,2.178552293,27,0.141761468,2,79.47186601,0,0.36591178,3,5,0,1.73-2.9,25-27,0-2.59,2,2,0.35429-0.37779,>1,1-5
Delinquent,No,2.370763275,51,3.405510686,1,65.47923498,0,0.135698036,2,3,0,1.73-2.9,43+,2.59-4.94,1,1,<0.35429,>1,1-5
Not Delinquent,No,0.007058748,37,3.467908839,2,68.81027161,0,0.396649402,2,21,0,0-0.15,37-38,2.59-4.94,2,2,0.37779-0.78095,>1,18-22
Not Delinquent,Yes,0.892655857,30,2.492260226,2,73.39322885,0,2.737249819,10,11,0,0.74-1.11,30-31,0-2.59,2,2,>0.78095,>1,6-11
Not Delinquent,No,2.24043109,41,0.476862911,10,3.915717499,0,0.376964561,4,13,0,1.73-2.9,39-42,0-2.59,6+,10,0.35429-0.37779,>1,12-17
Not Delinquent,Yes,0.330218634,30,3.573385247,1,155.7344521,0,0.113285811,1,2,0,0.31-0.49,30-31,2.59-4.94,1,1,<0.35429,1,1-5
Not Delinquent,No,0.642874296,31,2.467974992,2,157.9740572,>0,0.55782691,9,22,0,0.49-0.74,30-31,0-2.59,2,2,0.37779-0.78095,>1,18-22
Not Delinquent,No,3.163400951,24,3.208562981,2,80.48460338,0,0.745043049,1,21,0,2.9-5.57,18-24,2.59-4.94,2,2,0.37779-0.78095,1,18-22
Not Delinquent,No,0.302007174,31,2.941277638,5,89.19105489,0,0.416468739,1,13,0,0.15-0.31,30-31,2.59-4.94,4-5,5,0.37779-0.78095,1,12-17
Not Delinquent,No,8.525923818,44,3.901260815,4,55.11836057,0,10.57600909,2,3,0,5.57-14.26,43+,2.59-4.94,4-5,4,>0.78095,>1,1-5
Not Delinquent,No,2.899958229,34,10.34839604,4,158.3021292,0,0.68763597,2,21,0,1.73-2.9,34-36,4.94+,4-5,4,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.628555377,34,14.67876753,2,152.4816879,0,0.14603626,10,5,0,0.49-0.74,34-36,4.94+,2,2,<0.35429,>1,1-5
Not Delinquent,Yes,1.352292564,37,0.015259696,2,146.5065405,0,0.215751332,1,2,0,1.11-1.73,37-38,0-2.59,2,2,<0.35429,1,1-5
Not Delinquent,No,10.76594024,37,0.606684735,4,110.9791998,0,0.337051924,9,2,0,5.57-14.26,37-38,0-2.59,4-5,4,<0.35429,>1,1-5
Not Delinquent,No,13.31659251,23,3.436042078,5,75.40108326,0,0.356727084,10,28,0,5.57-14.26,18-24,2.59-4.94,4-5,5,0.35429-0.37779,>1,23+
Not Delinquent,No,0.270436952,48,3.565857006,7,121.6471461,0,0.709848047,2,9,0,0.15-0.31,43+,2.59-4.94,6+,7,0.37779-0.78095,>1,6-11
Not Delinquent,No,7.578293714,25,4.673627952,3,63.66469699,0,0.371998456,9,15,0,5.57-14.26,25-27,2.59-4.94,3,3,0.35429-0.37779,>1,12-17
Not Delinquent,No,1.5567597,41,2.378945955,3,108.2185832,0,0.600012597,7,8,0,1.11-1.73,39-42,0-2.59,3,3,0.37779-0.78095,>1,6-11
Not Delinquent,No,0.308609936,35,3.006266658,1,39.02195132,0,7.644759246,1,21,0,0.15-0.31,34-36,2.59-4.94,1,1,>0.78095,1,18-22
Not Delinquent,No,9.517800593,31,2.466275718,3,159.8871903,0,0.131079573,2,13,0,5.57-14.26,30-31,0-2.59,3,3,<0.35429,>1,12-17
Not Delinquent,No,0.624511677,53,10.37928664,2,59.40636998,0,0.23478885,7,20,0,0.49-0.74,43+,4.94+,2,2,<0.35429,>1,18-22
Not Delinquent,No,1.559767471,32,3.315757739,1,152.4779424,0,0.192657007,3,19,0,1.11-1.73,32-33,2.59-4.94,1,1,<0.35429,>1,18-22
Not Delinquent,No,0.54702856,26,14.00625575,3,151.5222025,0,0.34082064,1,6,0,0.49-0.74,25-27,4.94+,3,3,<0.35429,1,6-11
Not Delinquent,No,5.231384233,37,1.090483967,2,153.8564711,0,0.224023512,7,4,0,2.9-5.57,37-38,0-2.59,2,2,<0.35429,>1,1-5
Not Delinquent,No,0.273488595,41,4.149216393,3,151.2169656,0,10.31485966,6,7,0,0.15-0.31,39-42,2.59-4.94,3,3,>0.78095,>1,6-11
Not Delinquent,No,11.50102404,30,2.490992521,3,86.61577063,0,0.485732554,5,13,0,5.57-14.26,30-31,0-2.59,3,3,0.37779-0.78095,>1,12-17
Not Delinquent,No,5.195539482,22,4.367772889,14,53.83729114,0,0.358267558,8,16,0,2.9-5.57,18-24,2.59-4.94,6+,14,0.35429-0.37779,>1,12-17
Not Delinquent,No,6.02791836,40,4.646000051,2,145.5956203,0,0.055773652,5,21,0,5.57-14.26,39-42,2.59-4.94,2,2,<0.35429,>1,18-22
Not Delinquent,No,1.323115357,27,13.06554837,4,75.57227068,0,0.615205529,10,4,0,1.11-1.73,25-27,4.94+,4-5,4,0.37779-0.78095,>1,1-5
Not Delinquent,Yes,1.301826291,23,1.2898947,2,152.9216871,0,0.369036648,1,21,0,1.11-1.73,18-24,0-2.59,2,2,0.35429-0.37779,1,18-22
Not Delinquent,Yes,0.896729951,30,2.365030298,9,82.86441914,0,0.202082749,8,9,0,0.74-1.11,30-31,0-2.59,6+,9,<0.35429,>1,6-11
Not Delinquent,No,3.197309105,32,4.497713749,2,44.22814411,0,0.355433222,3,8,0,2.9-5.57,32-33,2.59-4.94,2,2,0.35429-0.37779,>1,6-11
Not Delinquent,No,0.541773427,23,4.476718837,5,83.32314623,0,5.230092514,7,16,0,0.49-0.74,18-24,2.59-4.94,4-5,5,>0.78095,>1,12-17
Not Delinquent,Yes,0.207715463,37,6.97601358,2,51.91404742,0,6.546736931,9,20,0,0.15-0.31,37-38,4.94+,2,2,>0.78095,>1,18-22
Not Delinquent,No,0.087785738,34,11.30437619,4,31.31223917,0,0.779399131,1,27,0,0-0.15,34-36,4.94+,4-5,4,0.37779-0.78095,1,23+
Not Delinquent,No,0.081882257,19,2.756058789,10,111.6092452,0,0.653313741,10,19,0,0-0.15,18-24,2.59-4.94,6+,10,0.37779-0.78095,>1,18-22
Not Delinquent,No,21.25097655,33,3.997126744,3,81.20895599,0,0.343232842,11,13,0,14.26+,32-33,2.59-4.94,3,3,<0.35429,>1,12-17
Not Delinquent,No,1.688544008,31,4.783343808,2,87.7654639,0,0.37359677,1,10,0,1.11-1.73,30-31,2.59-4.94,2,2,0.35429-0.37779,1,6-11
Not Delinquent,No,1.026462713,35,0.344524461,5,11.50716763,0,0.360847548,2,8,0,0.74-1.11,34-36,0-2.59,4-5,5,0.35429-0.37779,>1,6-11
Not Delinquent,No,17.74615095,33,4.795934775,11,62.33798204,0,0.367244544,8,8,0,14.26+,32-33,2.59-4.94,6+,11,0.35429-0.37779,>1,6-11
Not Delinquent,No,1.21818069,32,12.19151336,2,22.07051277,0,0.367889966,1,2,0,1.11-1.73,32-33,4.94+,2,2,0.35429-0.37779,1,1-5
Not Delinquent,No,2.803607051,18,7.328383041,1,38.48920873,0,0.365806528,1,13,0,1.73-2.9,18-24,4.94+,1,1,0.35429-0.37779,1,12-17
Not Delinquent,No,14.84035006,23,1.856605786,2,124.9325972,0,0.061522279,9,5,0,14.26+,18-24,0-2.59,2,2,<0.35429,>1,1-5
Not Delinquent,No,0.765979734,36,10.76696814,4,85.10895576,0,4.297235112,8,21,0,0.74-1.11,34-36,4.94+,4-5,4,>0.78095,>1,18-22
Not Delinquent,No,0.068728398,32,4.477657031,4,81.08845112,0,5.35572125,2,1,0,0-0.15,32-33,2.59-4.94,4-5,4,>0.78095,>1,1-5
Not Delinquent,Yes,24.04722811,35,3.243192377,1,117.4808197,0,0.17289791,1,14,0,14.26+,34-36,2.59-4.94,1,1,<0.35429,1,12-17
Not Delinquent,No,0.64360892,28,14.02233583,2,69.42986027,>0,0.366740639,4,14,0,0.49-0.74,28-29,4.94+,2,2,0.35429-0.37779,>1,12-17
Not Delinquent,Yes,12.19498105,20,5.423146177,4,61.43370914,0,0.366109588,5,10,0,5.57-14.26,18-24,4.94+,4-5,4,0.35429-0.37779,>1,6-11
Not Delinquent,No,12.50695786,26,3.657192726,2,146.165823,0,8.151240731,9,8,0,5.57-14.26,25-27,2.59-4.94,2,2,>0.78095,>1,6-11
Not Delinquent,No,0.329449911,34,3.817564347,4,159.1392145,0,0.613218163,3,21,0,0.31-0.49,34-36,2.59-4.94,4-5,4,0.37779-0.78095,>1,18-22
Not Delinquent,No,0.055677967,24,0.543143767,8,158.8662111,0,0.366889061,6,13,0,0-0.15,18-24,0-2.59,6+,8,0.35429-0.37779,>1,12-17
Not Delinquent,No,2.641288353,35,0.699410936,3,75.72066946,0,0.007519265,8,14,0,1.73-2.9,34-36,0-2.59,3,3,<0.35429,>1,12-17
Not Delinquent,No,1.382106453,37,4.60889885,5,154.5002791,0,0.376783033,7,20,0,1.11-1.73,37-38,2.59-4.94,4-5,5,0.35429-0.37779,>1,18-22
Not Delinquent,No,2.50306579,35,8.499957855,3,125.6664375,0,6.264850105,10,2,0,1.73-2.9,34-36,4.94+,3,3,>0.78095,>1,1-5
Not Delinquent,No,0.117012398,34,11.66635268,3,78.3852549,0,5.061913876,10,1,0,0-0.15,34-36,4.94+,3,3,>0.78095,>1,1-5
Not Delinquent,No,0.48014127,41,2.434285453,2,156.1918038,0,0.36491025,1,24,0,0.31-0.49,39-42,0-2.59,2,2,0.35429-0.37779,1,23+
