S_NUM,account_type,age,customer_relation_time_months,avg_time_cr_tx_60_days,total_cr_amt_30_days,num_unq_rx_90_days,ratio_cr_30to90_days,education,income,num_cards,Target_IBAN_Dig_acc,fraud_flag
7300,govt,16,229,6,49852,0,0.941120438,High School,222,1,N,0
7301,companies,53,28,26,9697,0,0.164215208,Graduate,23681,1,N,0
7302,individual,42,214,73,43173,0,0.386755178,High School,6317,1,N,0
7303,govt,40,105,73,14424,2,0.49891911,Graduate,2192,1,Y,0
7304,individual,64,69,27,34428,2,0.506726268,High School,27792,1,Y,0
7305,govt,33,184,60,21412,1,0.633105846,High School,5788,1,Y,0
7306,individual,45,98,73,25955,3,0.241021474,Post Graduate,3810,1,N,0
7307,govt,30,83,73,27930,0,0.225065803,Graduate,18131,1,Y,0
7308,govt,76,124,29,47257,3,0.187580652,Graduate,21217,1,N,0
7309,individual,19,207,3,18216,2,0.48959227,High School,4920,1,N,0
7310,companies,28,114,18,33007,3,0.237008464,High School,22238,1,Y,0
7311,companies,56,20,73,11308,0,0.224951332,Graduate,45247,1,Y,0
7312,govt,36,205,52,5337,0,0.59233233,High School,6962,1,Y,0
7313,govt,36,183,23,23923,0,0.347987894,Graduate,2655,1,N,0
7314,govt,31,37,73,1883,0,0.449716205,Graduate,55832,1,N,0
7315,govt,27,68,2,4884,0,0.77304081,High School,28646,1,N,0
7316,companies,71,185,33,28323,3,0.234289786,Graduate,8371,1,N,0
7317,companies,34,9,10,14289,0,0.399442054,Graduate,1855,1,N,0
7318,companies,25,32,67,49603,1,0.271979385,Graduate,96547,2,Y,0
7319,companies,18,176,63,2510,3,0.37410049,Graduate,32406,1,N,0
7320,govt,39,228,73,35062,1,0.548739726,Graduate,2822,1,N,0
7321,companies,47,230,52,42647,0,0.205505752,Graduate,5203,3,N,0
7322,companies,38,185,73,317,0,0.299508023,Graduate,45589,1,Y,0
7323,companies,25,29,73,45321,2,0.605906964,Graduate,11483,1,N,0
7324,individual,29,29,73,30266,0,0.52234638,Graduate,9475,1,Y,0
7325,individual,26,16,45,8718,0,0.318104711,High School,22236,2,N,0
7326,individual,77,216,67,10246,0,0.244089213,High School,6839,1,N,0
7327,govt,31,144,19,373,1,0.424056871,Post Graduate,7326,1,Y,0
7328,companies,37,230,8,47259,2,0.132210537,Graduate,8326,1,Y,0
7329,companies,21,74,10,31702,1,0.492339682,Graduate,80791,2,N,0
7330,companies,67,185,39,20894,1,0.424353119,Graduate,37871,1,N,0
7331,companies,31,167,52,38296,0,0.805467647,High School,17822,1,N,0
7332,companies,34,62,73,36268,1,0.378568518,Graduate,12340,1,N,0
7333,individual,27,13,23,19037,8,0.361726592,Graduate,566,1,N,0
7334,govt,64,42,73,38452,0,0.345295365,Graduate,18284,1,N,0
7335,individual,43,127,27,123739,1,0.321245674,Graduate,10447,1,N,0
7336,individual,38,151,7,45937,1,0.195094013,Graduate,12769,2,N,0
7337,individual,40,107,73,36391,1,0.182387186,Graduate,21935,1,Y,0
7338,companies,41,108,10,19600,0,0.37474623,Graduate,47256,1,N,0
7339,individual,35,193,40,18716,0,0.252177427,Post Graduate,3197,1,N,0
7340,individual,21,158,73,40861,0,0.009149205,Graduate,1657,1,Y,0
7341,companies,20,111,73,41486,0,0.213156031,High School,13988,1,N,0
7342,companies,21,33,10,11206,0,0.354694942,High School,26737,1,N,0
7343,companies,24,5,13,18005,1,0.21517445,Graduate,9588,1,Y,0
7344,individual,55,185,52,33388,4,0.444533969,Graduate,3938,1,N,0
7345,companies,30,13,59,24995,0,0.076418789,Graduate,5212,2,Y,0
7346,companies,23,30,0,33625,0,0.334523781,High School,21281,1,N,0
7347,govt,28,236,27,21216,0,0.112148542,High School,47469,1,Y,0
7348,individual,25,85,40,37758,1,0.393470123,Post Graduate,13861,1,N,0
7349,govt,42,77,73,15700,1,0.913666395,Graduate,5264,1,N,0
7350,individual,29,123,73,31882,0,0.329244277,High School,49936,1,N,0
7351,govt,23,16,73,16152,1,0.329605584,Graduate,12753,1,Y,0
7352,govt,31,100,73,1974,3,0.242198739,Post Graduate,4708,1,N,0
7353,individual,80,90,4,32957,4,0.292107979,Graduate,29189,1,N,0
7354,individual,45,53,36,39461,0,0.226688858,Graduate,1693,2,Y,0
7355,companies,41,49,73,8131,2,0.334357417,High School,25436,1,Y,0
7356,govt,32,205,25,15099,0,0.3289141,Graduate,91919,1,Y,0
7357,companies,28,226,27,30502,0,0.550291973,Graduate,1132,1,Y,0
7358,individual,32,74,0,14286,2,0.257886295,Post Graduate,272,1,Y,0
7359,individual,44,4,73,19440,0,0.302441686,Graduate,1913,1,N,0
7360,companies,16,31,44,24552,0,0.43530605,Graduate,20520,1,N,0
7361,individual,24,185,27,37838,2,0.582009932,Graduate,1240,1,Y,0
7362,govt,43,132,24,25365,0,0.21762371,Graduate,4123,1,N,0
7363,govt,61,124,49,4638,1,0.10756955,Graduate,5315,1,N,0
7364,companies,42,28,25,10245,0,0.174311633,High School,44011,2,Y,0
7365,individual,26,28,47,4816,4,0.210728902,Graduate,19009,1,N,0
7366,govt,21,24,53,704,0,0.436912218,High School,39854,1,N,0
7367,companies,44,183,10,13392,0,0.279472852,Graduate,8154,1,N,0
7368,individual,54,205,7,36014,2,0.175136803,Graduate,43846,1,N,0
7369,individual,23,46,0,35907,0,0.405232518,Graduate,23151,1,N,0
7370,individual,26,47,73,3875,1,0.126742875,High School,5179,1,N,0
7371,companies,20,151,36,48523,0,0.119519237,Graduate,44354,2,N,0
7372,companies,28,204,24,43093,0,0.449340499,Graduate,23446,1,N,0
7373,individual,31,10,73,24314,2,0.100119516,Graduate,6287,1,Y,0
7374,individual,38,224,27,27083,2,0.195487243,Post Graduate,3089,1,Y,0
7375,individual,25,177,28,12846,1,0.263585266,Graduate,29615,2,N,0
7376,companies,26,3,30,42990,0,0.472236885,Graduate,8471,1,N,0
7377,companies,50,108,70,26749,2,0.33518857,Graduate,4295,1,N,0
7378,govt,36,113,50,21043,0,0.386448023,Graduate,11418,2,N,0
7379,govt,60,239,55,59733,0,0.311011168,Graduate,30972,1,N,0
7380,govt,46,58,73,30285,0,0.281185524,Graduate,9076,1,Y,0
7381,companies,31,134,59,23059,1,0.285280709,Graduate,23925,1,N,0
7382,govt,24,131,73,25500,1,0.251944412,Graduate,16846,1,Y,0
7383,companies,48,67,22,12419,0,0.432509861,Graduate,29874,1,Y,0
7384,govt,15,87,8,4902,1,0.34493257,High School,14998,1,Y,0
7385,individual,48,143,73,29560,2,0.18949392,High School,25191,1,N,0
7386,companies,47,154,73,39547,1,0.359844056,Graduate,4267,1,Y,0
7387,companies,50,166,4,10185,0,0.419804344,Graduate,29849,1,N,0
7388,individual,44,183,73,10879,3,0.301208395,Graduate,54155,1,Y,0
7389,companies,26,143,0,42765,3,0.421849339,Graduate,12925,1,N,0
7390,individual,42,129,46,29771,0,0.304818066,High School,2490,1,Y,0
7391,govt,42,77,10,41062,1,0.30548525,High School,23646,1,Y,0
7392,govt,33,18,34,29841,0,0.245326287,High School,42900,1,N,0
7393,companies,18,138,44,3207,0,0.499441899,High School,12703,1,Y,0
7394,govt,37,49,56,5363,1,0.254477444,Graduate,5780,2,N,0
7395,individual,36,161,73,34079,1,0.47295674,Graduate,42031,1,Y,0
7396,individual,53,33,73,40440,1,0.094503156,Graduate,955,1,N,0
7397,companies,52,128,73,45097,3,0.243880963,Graduate,3955,1,N,0
7398,individual,47,225,73,2231,3,0.212001922,Post Graduate,4447,2,N,0
7399,govt,50,145,56,33046,0,0.486666621,Graduate,19702,1,N,0
7400,govt,24,209,73,22277,1,0.136068613,High School,37641,1,Y,0
7401,govt,44,120,73,43979,0,0.168435693,Graduate,19134,2,N,0
7402,companies,38,196,73,39250,2,0.429109578,Graduate,3666,1,N,0
7403,govt,18,110,73,31028,1,0.57499153,High School,18472,1,N,0
7404,govt,25,134,65,39604,10,0.244566812,Graduate,41695,1,Y,0
7405,companies,17,112,73,29441,0,0.124420665,High School,8988,1,Y,0
7406,govt,49,151,73,5165,0,0.245347361,Graduate,37452,1,Y,0
7407,individual,19,14,19,4384,0,0.540928678,Graduate,41267,1,N,0
7408,individual,69,18,73,43340,1,0.68044959,Graduate,14605,1,N,0
7409,individual,54,45,64,236313,0,0.482942769,Graduate,8007,1,N,0
7410,companies,39,58,73,34175,0,0.291171296,Graduate,575,1,Y,0
7411,companies,46,215,37,11460,0,0.409065966,High School,20752,1,N,0
7412,govt,25,236,73,45125,0,0.172089981,High School,22197,1,N,0
7413,govt,33,172,6,5835,1,0.451894329,Graduate,22947,2,N,0
7414,companies,66,113,20,44822,0,0.267455878,Graduate,16781,1,Y,0
7415,companies,50,188,73,15820,0,0.072738256,Graduate,2895,1,N,0
7416,individual,41,69,7,41540,1,0.899815749,Graduate,5406,1,Y,0
7417,individual,30,177,34,6822,1,0.960408591,Graduate,41669,1,Y,0
7418,govt,43,229,26,44748,1,0.101598758,Graduate,23670,1,Y,0
7419,companies,37,41,73,4474,1,0.35040551,Graduate,7392,1,N,0
7420,companies,33,125,33,23966,3,0.072087701,Graduate,8789,1,N,0
7421,govt,32,39,39,39977,0,0.228946349,Graduate,82551,1,N,0
7422,govt,43,222,73,43777,0,0.248269573,Graduate,891,1,Y,0
7423,individual,46,219,73,48856,1,0.107640471,Graduate,11850,1,N,0
7424,individual,25,24,73,88082,1,0.461987881,Graduate,47777,2,N,0
7425,companies,70,141,64,10603,2,0.357567462,Graduate,19705,1,N,0
7426,govt,39,135,61,10853,0,0.246143814,Graduate,9842,1,Y,0
7427,individual,37,134,73,24351,0,0.274324546,Graduate,7851,1,N,0
7428,govt,53,23,24,49725,3,0.380024154,Graduate,20131,3,N,0
7429,individual,19,77,73,46804,1,0.317989316,High School,16807,1,Y,0
7430,govt,27,152,73,38755,0,0.295868289,Graduate,192,1,N,0
7431,companies,54,71,73,47080,0,0.106944929,High School,25178,2,Y,0
7432,individual,43,205,49,13141,1,0.35436835,Graduate,19599,1,N,0
7433,individual,69,137,73,14459,0,0.533406031,Graduate,4454,1,N,0
7434,companies,23,212,19,47390,0,0.298686889,Graduate,59218,1,N,0
7435,individual,53,75,43,33971,2,0.396803994,Graduate,16713,1,N,0
7436,individual,44,59,57,28368,3,0.303866722,Graduate,47127,1,N,0
7437,companies,38,135,73,42830,1,0.670982424,High School,6869,1,Y,0
7438,companies,18,204,24,6716,1,0.454474578,Graduate,45881,1,Y,0
7439,individual,44,35,73,35992,0,0.91406233,Graduate,29648,1,N,0
7440,govt,25,41,73,14169,1,0.139811346,Graduate,26503,1,N,0
7441,companies,20,19,0,2215,0,0.543788659,Graduate,23470,2,Y,0
7442,individual,45,198,73,33669,1,0.149033107,Graduate,38134,1,N,0
7443,govt,33,27,73,28115,1,0.288872127,High School,30239,2,N,0
7444,companies,18,42,73,29362,0,0.437297353,Graduate,21455,2,Y,0
7445,govt,24,27,73,37968,2,0.454402998,High School,28937,1,N,0
7446,companies,47,163,15,213,3,0.302571967,Graduate,35698,1,N,0
7447,individual,16,66,73,47013,0,0.239889802,Graduate,40546,1,N,0
7448,companies,26,203,8,12482,1,0.573902578,High School,30064,1,Y,0
7449,individual,40,57,73,30225,1,0.433906318,Graduate,9784,1,N,0
7450,govt,30,207,73,14690,1,0.385046196,Graduate,11889,1,Y,0
7451,govt,36,94,73,61108,0,0.450905259,High School,15535,1,N,0
7452,companies,16,156,24,23312,0,0.475390912,High School,675,1,N,0
7453,companies,27,36,40,24424,2,0.334942706,High School,2096,2,N,0
7454,govt,62,16,7,40125,2,0.508623681,Graduate,2147,1,Y,0
7455,companies,27,36,40,44601,0,0.471310862,High School,27806,1,N,0
7456,companies,36,221,0,18447,0,0.193709116,Post Graduate,4194,1,N,0
7457,companies,40,141,41,39138,0,0.309684127,High School,6532,1,N,0
7458,companies,40,19,41,42808,0,0.42654002,High School,26394,1,Y,0
7459,companies,58,16,0,46193,3,0.066667161,Graduate,8686,1,N,0
7460,companies,69,20,73,31228,0,0.333747175,Graduate,18700,1,N,0
7461,individual,41,28,73,60803,1,0.3933242,High School,34202,1,N,0
7462,companies,58,25,18,47639,0,0.222526066,Post Graduate,1883,1,N,0
7463,govt,64,193,42,44773,0,0.497505507,Graduate,8397,1,N,0
7464,govt,44,110,73,45003,0,0.08116293,Graduate,10856,1,N,0
7465,govt,15,7,12,5190,1,0.397482298,High School,13464,1,N,0
7466,individual,46,28,73,24905,0,0.314995152,Graduate,15223,1,Y,0
7467,companies,17,17,49,34070,0,0.356209196,Graduate,28223,1,N,0
7468,companies,54,23,73,25437,2,0.074566655,High School,44384,1,N,0
7469,govt,72,90,73,74332,0,0.270898594,Post Graduate,6397,1,N,0
7470,companies,19,36,18,1621,1,0.38630594,Graduate,26823,1,N,0
7471,govt,36,148,15,29913,3,0.271488026,High School,31778,1,N,0
7472,govt,36,13,73,38816,0,0.418819001,High School,40731,1,Y,0
7473,companies,18,28,22,17645,1,0.286407518,Graduate,88440,1,N,0
7474,govt,17,233,30,1100,0,0.313913821,High School,19525,2,N,0
7475,govt,28,6,73,32780,1,0.302768933,Graduate,4812,1,N,0
7476,individual,44,50,13,13176,1,0.472398328,Graduate,20468,1,N,0
7477,govt,76,82,72,2249,1,0.322963615,Graduate,34267,1,Y,0
7478,individual,28,129,0,27951,1,0.387254201,Graduate,34621,1,N,0
7479,govt,32,220,73,41256,0,0.556926825,Graduate,1406,4,N,0
7480,individual,24,5,7,33124,0,0.267499607,Graduate,20624,1,N,0
7481,companies,48,132,13,34931,2,0.202755619,Graduate,47563,1,N,0
7482,companies,43,163,15,22855,2,0.481025674,Graduate,34724,1,Y,0
7483,companies,29,15,73,5343,4,0.330606756,High School,47877,1,N,0
7484,govt,30,30,10,14662,3,0.039373692,High School,34612,1,Y,0
7485,companies,22,78,31,85674,1,0.501644805,Graduate,25683,1,Y,0
7486,individual,21,169,73,44425,0,0.297099999,Graduate,93750,1,Y,0
7487,companies,37,29,15,749412,1,0.385061718,Graduate,4596,2,Y,0
7488,govt,49,114,13,3410,0,0.287451471,Graduate,3405,1,Y,0
7489,govt,66,218,21,10010,0,0.54049409,Graduate,7975,2,N,0
7490,individual,33,22,73,289725,2,0.679701799,High School,22453,1,N,0
7491,govt,44,35,20,49911,1,0.220216965,Graduate,3546,1,Y,0
7492,govt,31,208,17,13916,1,0.584207308,Graduate,13978,2,Y,0
7493,govt,25,187,51,41176,2,0.231992301,High School,14815,1,N,0
7494,individual,33,122,6,40524,1,0.411823589,High School,4250,1,Y,0
7495,individual,33,23,73,8091,1,0.279176009,Graduate,51096,1,N,0
7496,individual,31,128,12,20828,1,0.523255607,Post Graduate,2689,1,N,0
7497,govt,33,165,73,45051,1,0.485566975,Graduate,1460,1,N,0
7498,companies,19,40,0,38997,1,0.217096656,High School,2895,1,Y,0
7499,govt,39,63,3,6634,0,0.547834944,Graduate,627,1,Y,0
7500,individual,45,9,44,25009,0,0.611333019,Graduate,7900,1,N,0
7501,companies,35,140,8,6250,0,0.358510592,Graduate,25777,3,Y,0
7502,govt,33,132,65,16187,0,0.0999042,Graduate,4829,1,Y,0
7503,companies,42,48,73,11478,4,0.381183853,Graduate,3548,1,N,0
7504,govt,41,108,73,10804,2,0.331150962,High School,31491,1,N,0
7505,govt,43,50,49,23686,3,0.300122001,Graduate,38903,1,Y,0
7506,govt,19,31,19,16749,1,0.329487712,High School,674,1,Y,0
7507,individual,66,175,4,9984,1,0.734544999,Post Graduate,4476,1,N,0
7508,companies,34,78,73,14523,1,0.456530557,Graduate,15897,1,N,0
7509,individual,21,32,73,33628,1,0.292964109,Graduate,4313,1,N,0
7510,companies,16,180,66,3722,1,0.197434794,Graduate,45505,1,Y,0
7511,companies,37,153,73,26481,0,0.393424624,High School,38881,1,N,0
7512,companies,27,156,3,10572,0,0.411979495,Graduate,13497,1,N,0
7513,govt,36,130,73,7681,1,0.473202829,Post Graduate,4749,1,N,0
7514,individual,38,1,46,49929,3,0.38659144,Graduate,4171,1,N,0
7515,individual,31,159,73,75268,0,0.044473567,High School,44887,1,N,0
7516,govt,42,71,9,7832,0,0.274177924,Graduate,22355,2,N,0
7517,companies,30,115,73,84664,0,0.228545656,Graduate,14342,1,N,0
7518,govt,21,144,73,48928,0,0.697414743,Graduate,12835,1,N,0
7519,govt,38,35,9,48703,0,0.28906257,Graduate,17133,1,N,0
7520,individual,30,16,5,31984,0,0.568414552,Graduate,48327,1,N,0
7521,govt,40,127,59,49751,1,0.141166544,High School,28269,1,Y,0
7522,individual,43,16,73,25028,3,0.322332664,Graduate,35908,1,N,0
7523,individual,34,172,7,34077,0,0.265814091,Graduate,30682,1,N,0
7524,govt,56,147,50,142289,0,0.943519397,High School,45538,1,N,0
7525,govt,58,66,12,20713,2,0.363312314,Graduate,6775,1,Y,0
7526,govt,33,130,73,6213,0,0.565984364,Post Graduate,3424,2,Y,0
7527,companies,50,104,73,43091,0,0.297126926,Graduate,7919,1,Y,0
7528,companies,40,42,73,26386,3,0.496923997,Graduate,7092,1,N,0
7529,companies,55,36,73,4925,1,0.356162785,High School,66800,1,Y,0
7530,companies,83,128,73,93520,0,0.292972414,Graduate,90161,2,N,0
7531,companies,47,61,73,9037,2,0.416648648,Graduate,33406,1,N,0
7532,individual,67,120,66,55360,0,0.303147733,Graduate,38559,1,N,0
7533,govt,19,226,73,5939,2,0.053729705,Graduate,26679,1,Y,0
7534,individual,61,18,50,10693,3,0.418955759,Graduate,23954,1,Y,0
7535,individual,22,147,68,22113,1,0.396547209,Graduate,19515,2,N,0
7536,individual,49,125,73,15353,0,0.425221721,Graduate,7785,3,N,0
7537,govt,28,38,73,126586,1,0.248046622,High School,47939,1,N,0
7538,individual,36,113,52,15691,2,0.36161079,Graduate,31806,1,N,0
7539,companies,26,130,73,9337,0,0.952021493,Graduate,28708,1,N,0
7540,companies,39,229,18,41570,6,0.297279324,Graduate,33457,1,N,0
7541,companies,35,46,15,20254,1,0.500534752,Graduate,43889,1,N,0
7542,individual,50,144,73,18210,0,0.627909641,High School,22040,1,N,0
7543,individual,19,124,73,9052,0,0.555476955,High School,4259,2,N,0
7544,individual,16,199,73,45580,1,0.244290244,Graduate,47556,1,N,0
7545,companies,35,64,73,1435,1,0.983066359,Graduate,52805,1,Y,0
7546,individual,24,209,22,12034,0,0.303720669,Graduate,17334,1,N,0
7547,govt,34,65,39,40801,0,0.281989072,Graduate,15601,2,Y,0
7548,companies,22,236,8,46756,1,0.26978146,Graduate,25548,1,N,0
7549,govt,16,183,73,10067,3,0.348174355,High School,4582,1,N,0
7550,companies,25,93,22,42991,1,0.782692093,Post Graduate,3089,1,Y,0
7551,companies,28,234,68,25819,1,0.307096864,Graduate,6728,1,N,0
7552,companies,31,19,10,42867,0,0.341208442,Graduate,29562,2,N,0
7553,govt,30,17,26,40312,2,0.300512824,Graduate,6171,1,Y,0
7554,individual,41,22,73,46821,0,0.331347575,High School,192,1,Y,0
7555,companies,49,7,63,37048,2,0.4433288,Graduate,5440,1,N,0
7556,companies,23,66,11,13003,0,0.119276169,Graduate,6571,1,Y,0
7557,individual,42,131,23,45635,2,0.593131249,Graduate,11013,1,N,0
7558,companies,17,164,21,31764,1,0.26062943,Graduate,23634,1,N,0
7559,companies,35,219,32,8578,0,0.523965483,High School,4638,1,Y,0
7560,govt,22,20,34,30883,0,0.454532639,Graduate,92962,1,N,0
7561,individual,42,70,2,38433,3,0.478316705,Graduate,15426,1,N,0
7562,companies,16,207,73,45999,0,0.161836282,Graduate,39878,1,N,0
7563,individual,53,200,73,34765,0,0.236056964,Graduate,12007,1,Y,0
7564,companies,53,140,73,5730,1,0.352589409,Graduate,1182,1,N,0
7565,govt,21,80,71,12463,1,0.103510219,High School,45515,1,N,0
7566,companies,39,194,73,21876,3,0.256144871,Graduate,17878,1,N,0
7567,individual,30,162,12,7893,0,0.572930964,Graduate,2966,3,N,0
7568,individual,48,23,26,37685,1,0.536956437,High School,12275,1,N,0
7569,companies,23,94,9,32035,2,0.202132764,Post Graduate,4648,1,N,0
7570,govt,32,209,2,85706,0,0.520920091,Graduate,9346,1,N,0
7571,companies,45,96,44,24958,0,0.19591117,Graduate,15156,1,N,0
7572,individual,16,126,7,86963,0,0.392536818,High School,16434,2,N,0
7573,govt,17,188,64,45703,2,0.422783885,Graduate,43661,1,N,0
7574,govt,41,23,1,4291,1,0.222622407,Post Graduate,4968,1,N,0
7575,govt,51,219,11,7718,4,0.411996984,High School,48247,1,N,0
7576,govt,40,14,67,19275,1,0.514608335,Post Graduate,10170,1,Y,0
7577,govt,27,175,32,2803,4,0.437681044,Graduate,45834,1,N,0
7578,companies,26,75,16,42738,0,0.222848831,Graduate,4868,1,Y,0
7579,govt,59,142,73,49822,0,0.184421656,Graduate,3474,1,N,0
7580,companies,31,155,60,35841,0,0.233050784,Graduate,14775,1,N,0
7581,companies,64,140,2,26593,2,0.594855607,Graduate,12542,1,N,0
7582,companies,76,35,2,37644,1,0.316076603,High School,76899,2,N,0
7583,individual,38,39,73,18310,3,0.438595359,Graduate,4661,1,N,0
7584,govt,82,31,73,32648,0,0.457992247,Graduate,37479,2,N,0
7585,individual,17,189,15,34033,1,0.371535586,High School,1867,1,Y,0
7586,govt,45,214,57,49980,0,0.328584027,Graduate,6770,1,N,0
7587,companies,72,209,14,29094,1,0.571087189,Post Graduate,2032,1,N,0
7588,govt,37,189,6,16605,0,0.916440032,High School,52177,1,N,0
7589,companies,25,34,11,12365,0,0.305850534,Graduate,98,3,N,0
7590,govt,19,197,8,24301,1,0.441225776,High School,17822,1,N,0
7591,individual,41,228,73,55607,0,0.244868133,Graduate,2066,1,N,0
7592,companies,28,27,45,16579,1,0.168203149,Graduate,47120,1,Y,0
7593,govt,52,63,48,3076,0,0.52182473,Graduate,207,1,N,0
7594,govt,30,13,73,22915,0,0.156548377,Graduate,8949,1,N,0
7595,individual,64,203,73,88939,1,0.291613407,Graduate,35733,2,N,0
7596,companies,40,29,47,49371,0,0.374874889,Graduate,2250,1,N,0
7597,individual,44,46,4,19421,0,0.170706887,Graduate,77207,1,N,0
7598,individual,34,84,15,35287,0,0.47971701,Graduate,2090,1,Y,0
7599,govt,19,79,16,45298,1,0.485985803,High School,6357,1,N,0
7600,companies,19,28,73,28279,1,0.276624918,High School,985,1,N,0
7601,companies,37,235,10,36063,1,0.175248729,Graduate,16669,1,N,0
7602,govt,21,138,25,46717,0,0.319301493,Graduate,38898,1,Y,0
7603,companies,34,6,55,36281,2,0.973182636,Graduate,15050,2,Y,0
7604,govt,41,130,0,85627,1,0.574356214,Graduate,43893,1,N,0
7605,individual,36,104,73,1,0,0.853417283,Graduate,1806,1,Y,0
7606,individual,31,120,73,25158,0,0.377782731,High School,31492,1,Y,0
7607,govt,21,197,56,86902,2,0.223965521,Graduate,716,1,N,0
7608,govt,32,14,38,13165,2,0.348144422,High School,9597,1,N,0
7609,individual,24,210,73,36868,2,0.142485761,Graduate,17474,1,N,0
7610,govt,44,180,22,25586,1,0.319842378,Graduate,19546,2,Y,0
