id,tgt_1,int_rate,num_tl_90g_dpd_24m,emp_length,dti,home_ownership,loan_amnt,LOR,FICO_Change,annual_inc,Occupation_group,product_group,loc_group,Occupation,product,location
67745538,0,8.38,0,3 years,10.97,MORTGAGE,12000,186,-60,165000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod2,loc232
67745557,0,8.38,0,8 years,17.4,OWN,8000,393,5,44000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ32,Prod4,loc711
67745560,0,7.26,0,6 years,14.12,OWN,6000,80,-25,85000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc740
67745570,0,7.89,0,< 1 year,19.66,RENT,15000,174,220,97000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod2,loc700
67745588,0,7.89,0,3 years,9.09,RENT,10000,225,-25,42000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ42,Prod2,loc614
67745615,0,16.55,0,2 years,30.37,RENT,12000,169,160,43000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ27,Prod3,loc478
67745618,0,11.22,0,10+ years,10.19,MORTGAGE,16000,212,-40,87000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc420
67745662,0,9.76,0,10+ years,25.69,RENT,5500,351,15,50120,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ47,Prod9,loc454
67745671,0,8.38,0,5 years,17.76,OWN,11900,148,-70,54400,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ22,Prod2,loc462
67745676,0,8.38,0,N/A,25.49,OWN,35000,128,15,84000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ42,Prod2,loc659
67745681,0,8.38,0,4 years,2.69,MORTGAGE,10000,117,120,36600,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ42,Prod4,loc612
67745683,0,13.18,0,3 years,19.69,MORTGAGE,28075,203,40,147000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc715
67745691,0,5.32,0,10+ years,1.36,OWN,18000,165,-5,145000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc612
67745694,0,18.99,0,2 years,5.84,RENT,12325,163,190,67000,high_tgt_occ,low_tgt_prd,high_tgt_loc,Occ21,Prod3,loc434
67745701,0,16.99,0,10+ years,30.67,MORTGAGE,20000,513,-35,75000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ34,Prod3,loc382
67745775,0,7.26,0,5 years,6.95,MORTGAGE,20000,147,-35,220000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ36,Prod4,loc778
67745777,0,16.55,0,10+ years,37.36,OWN,15000,148,-110,55000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ39,Prod3,loc255
67745793,0,10.64,0,2 years,21.87,RENT,9600,53,160,32000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc87
67745802,0,7.89,0,N/A,13.61,OWN,2500,427,-75,11200,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod2,loc665
67745807,0,12.59,0,2 years,35,RENT,6000,165,-60,30000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc48
67745888,0,11.99,1,10+ years,18.3,MORTGAGE,1000,353,-45,70000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ5,Prod9,loc728
67745918,0,7.26,0,10+ years,5.8,MORTGAGE,2875,94,85,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc747
67745919,0,21.99,0,1 year,22.13,MORTGAGE,4675,132,125,42000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ35,Prod3,loc611
67745940,0,11.22,0,10+ years,9.68,OWN,5000,117,20,45000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc88
67745943,0,6.89,0,5 years,22.67,MORTGAGE,24000,312,-65,120000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ41,Prod3,loc322
67745945,0,13.18,0,10+ years,16.86,MORTGAGE,10000,109,0,93000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ35,Prod4,loc604
67745954,0,17.57,0,8 years,29.37,MORTGAGE,26000,179,-55,52000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ5,Prod3,loc738
67745965,0,9.17,0,7 years,5.4,MORTGAGE,5000,168,-100,150000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod3,loc690
67745986,0,11.99,0,N/A,18.74,RENT,8000,201,130,27932,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc296
67746014,0,20.99,0,7 years,15.8,MORTGAGE,31275,195,155,68000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc732
67746019,0,7.26,0,5 years,26.52,MORTGAGE,6500,152,-25,62000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ3,Prod2,loc591
67746020,0,8.38,0,10+ years,9.72,MORTGAGE,15000,242,0,100000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc724
67746021,0,10.64,0,2 years,14.01,MORTGAGE,21000,227,85,105000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc496
67746033,0,10.64,0,10+ years,19.69,RENT,15000,153,-35,52000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc770
67755118,0,11.22,0,10+ years,18.36,MORTGAGE,6000,148,-40,37000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc227
67755123,0,9.76,0,5 years,27.27,RENT,12000,112,20,32000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc283
67755132,0,14.48,0,2 years,16.25,RENT,12000,100,-25,78125,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod2,loc690
67755209,0,6.89,0,6 years,18.19,MORTGAGE,14000,197,-60,45000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ19,Prod4,loc179
67755226,0,10.64,0,4 years,23.56,MORTGAGE,11000,230,100,65000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ34,Prod4,loc372
67755228,0,13.18,0,2 years,16.74,MORTGAGE,12000,149,80,105000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc422
67755251,0,10.64,0,3 years,4.03,MORTGAGE,8000,174,-35,62000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod3,loc776
67755252,0,12.59,0,N/A,11.89,MORTGAGE,12000,166,-40,26304,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc757
67755256,0,9.17,0,3 years,10.28,RENT,10000,181,50,30000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ29,Prod3,loc22
67755272,0,9.76,0,6 years,33.88,RENT,15600,146,-15,72110,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc717
67755280,0,9.17,0,10+ years,6.75,MORTGAGE,12000,368,-70,65000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc89
67755330,0,15.41,0,5 years,9.5,RENT,30000,142,-15,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc86
67755365,1,15.41,0,3 years,37.8,RENT,10000,40,-15,33400,high_tgt_occ,low_tgt_prd,high_tgt_loc,Occ31,Prod3,loc702
67755373,0,16.55,0,2 years,9.59,RENT,19525,47,135,86500,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod6,loc54
67755385,0,11.22,0,10+ years,21.62,MORTGAGE,4800,226,-40,80000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ5,Prod1,loc728
67755387,0,17.57,0,9 years,8.41,OWN,35000,153,-80,100000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod6,loc240
67755433,0,11.22,1,< 1 year,13.01,MORTGAGE,15000,132,5,90000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod3,loc690
67755457,0,7.89,0,< 1 year,23,RENT,15000,276,-15,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod2,loc285
67755462,0,13.18,0,10+ years,28.17,MORTGAGE,12000,144,-20,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ25,Prod3,loc487
67755471,0,13.18,0,9 years,21.69,RENT,12000,158,50,52000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc767
67755474,0,16.55,0,10+ years,25.44,RENT,3000,101,95,40000,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ13,Prod9,loc496
67755496,0,11.99,0,10+ years,19.08,MORTGAGE,14000,206,5,97000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc100
67755532,0,11.99,0,10+ years,4.78,MORTGAGE,8000,164,0,58000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod2,loc418
67755546,0,11.22,0,8 years,23.6,RENT,14000,135,115,60000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod2,loc491
67755548,0,17.57,0,10+ years,32.26,RENT,10375,103,-10,28832,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ17,Prod3,loc573
67755590,0,12.59,0,6 years,26.83,MORTGAGE,10000,193,-75,64000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc638
67755619,0,10.64,0,7 years,23.78,MORTGAGE,28000,205,-25,60000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ16,Prod2,loc348
67755666,0,7.26,0,10+ years,11.33,MORTGAGE,10800,305,-5,66000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ13,Prod2,loc514
67755688,0,13.18,0,9 years,8.25,RENT,7200,213,195,74000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ11,Prod3,loc257
67755693,0,10.64,0,10+ years,13.94,MORTGAGE,5000,116,130,42000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ10,Prod4,loc297
67755730,0,11.22,0,10+ years,14.27,MORTGAGE,28000,225,-130,80000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ34,Prod3,loc382
67755741,0,9.17,0,3 years,11.77,MORTGAGE,16000,469,-10,78000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod3,loc418
67755778,0,9.76,0,3 years,23.18,OWN,20000,170,50,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc240
67755780,0,11.22,0,1 year,4.61,MORTGAGE,7000,183,5,31000,high_tgt_occ,med_tg_prd,low_tgt_loc,Occ21,Prod4,loc429
67755802,0,7.89,0,2 years,21.21,MORTGAGE,17500,226,-5,73900,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod2,loc612
67755810,0,8.38,0,2 years,17.26,MORTGAGE,35000,196,-5,86500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc242
67755835,0,11.99,0,10+ years,38.82,MORTGAGE,13275,319,-70,55000,high_tgt_occ,low_tgt_prd,low_tgt_loc,Occ21,Prod3,loc420
67755850,0,21.99,0,6 years,36,MORTGAGE,14425,109,165,40124,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ36,Prod3,loc783
67755864,0,17.57,0,5 years,21.44,RENT,12000,115,-80,52000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc717
67755887,0,10.64,0,< 1 year,5.58,RENT,16800,211,185,155000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod6,loc75
67755895,0,9.76,0,10+ years,19.44,MORTGAGE,28000,160,-100,90000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc46
67755926,0,17.57,0,N/A,16.3,RENT,2000,112,145,12000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ20,Prod3,loc32
67755945,0,11.99,0,10+ years,6.07,RENT,8000,194,110,180000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ18,Prod9,loc14
67755959,0,14.48,0,3 years,29.28,MORTGAGE,6300,198,-35,23000,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ37,Prod9,loc162
67755962,0,9.76,0,10+ years,20.97,RENT,35000,461,0,150000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod2,loc743
67755964,0,11.99,0,10+ years,26.67,RENT,5000,253,95,45000,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ33,Prod9,loc104
67755980,0,18.2,0,10+ years,28.37,MORTGAGE,16000,170,5,67000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc44
67755987,1,13.67,0,< 1 year,28,RENT,8000,115,-44,45000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ30,Prod2,loc71
67756006,1,16.99,0,4 years,36.49,RENT,11875,171,15,27000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc743
67756033,0,10.64,0,10+ years,25.89,MORTGAGE,28000,167,-55,85000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ42,Prod2,loc623
67756041,0,9.17,0,3 years,21.84,RENT,16000,176,0,52000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod2,loc60
67756045,0,13.67,0,1 year,34.5,MORTGAGE,15000,112,-15,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc751
67756083,0,11.22,0,8 years,11.19,MORTGAGE,10000,102,-145,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ23,Prod3,loc529
67756085,0,18.49,0,10+ years,9.87,RENT,11150,177,65,31000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod2,loc496
67768114,0,17.57,0,4 years,15.75,MORTGAGE,35000,222,140,104000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc187
67778112,0,7.89,0,< 1 year,25.65,RENT,20000,108,-20,90000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc768
67778125,0,12.59,0,2 years,12.38,MORTGAGE,24000,125,-25,115000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod3,loc404
67778128,0,11.99,0,N/A,24.28,MORTGAGE,15000,260,-100,83202,medium_tgt_occ,med_tg_prd,med_tgt_loc,Occ10,Prod4,loc287
67778143,0,18.2,0,9 years,3.03,RENT,14400,195,-35,78000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc285
67788154,0,9.76,0,8 years,28.5,RENT,15000,368,-50,76000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc185
67788165,0,10.64,0,3 years,17.02,MORTGAGE,10000,183,-35,50000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod3,loc404
67788185,0,13.67,0,< 1 year,25.39,RENT,28000,161,60,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ47,Prod3,loc455
67788192,0,17.57,0,10+ years,18.29,RENT,14400,370,205,45000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc728
67788222,0,17.86,0,3 years,20.54,RENT,22000,156,85,44000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc84
67788223,0,14.48,0,3 years,20.44,OWN,10000,158,170,82000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod3,loc692
67788225,0,21.99,0,8 years,20.93,RENT,22400,152,70,70000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc189
67788243,0,18.2,0,< 1 year,29.67,OWN,25000,255,-5,70000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ33,Prod3,loc92
67788246,0,11.22,0,2 years,21.38,RENT,22000,232,-70,97000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ22,Prod3,loc458
67788250,0,8.38,0,10+ years,19.24,MORTGAGE,1000,354,-25,110000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc197
67788274,0,16.99,0,10+ years,19.83,MORTGAGE,11000,201,25,120000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ18,Prod4,loc18
67788290,0,11.99,0,10+ years,22.65,MORTGAGE,14400,226,-40,38000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc104
67788311,0,13.67,0,8 years,29.54,MORTGAGE,16000,230,-5,62000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ13,Prod3,loc491
67788333,0,13.67,0,N/A,24.04,RENT,2050,127,-25,15924,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ10,Prod3,loc294
67788352,0,10.64,0,10+ years,24.54,OWN,1000,208,140,100380,low_tgt_occ,high_tgt_prd,low_tgt_loc,Occ5,Prod9,loc747
67788359,0,18.49,0,6 years,20.32,MORTGAGE,34300,196,10,78000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ20,Prod3,loc34
67788399,0,9.17,0,N/A,20.52,OWN,8400,168,-60,31000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ20,Prod2,loc39
67788495,0,7.89,0,< 1 year,9.3,MORTGAGE,20000,105,-20,117000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc662
67788497,0,13.67,0,10+ years,5.73,MORTGAGE,21600,267,-35,107000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod2,loc740
67788529,0,10.64,1,4 years,11.56,RENT,9000,158,10,80000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc736
67788531,0,12.59,0,10+ years,5.15,MORTGAGE,12000,216,-65,250000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ4,Prod2,loc692
67788546,0,7.26,0,5 years,2.67,MORTGAGE,10000,213,20,86000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc746
67788577,0,10.64,0,6 years,9.46,MORTGAGE,12000,204,-75,110000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc723
67788621,0,12.59,2,< 1 year,8.29,MORTGAGE,12325,265,20,90000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ16,Prod3,loc363
67798116,0,13.18,0,6 years,28.23,MORTGAGE,5000,251,0,36000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ29,Prod2,loc23
67798118,0,7.89,0,6 years,33.87,OWN,11500,333,5,76000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc761
67798132,1,13.67,1,3 years,10.74,RENT,7000,212,95,80000,low_tgt_occ,high_tgt_prd,high_tgt_loc,Occ5,Prod9,loc760
67798182,0,12.59,0,6 years,28.03,RENT,24000,291,50,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc716
67798210,0,7.89,0,4 years,12.05,MORTGAGE,8000,143,-35,100000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ26,Prod3,loc238
67798229,0,5.32,0,10+ years,11.94,MORTGAGE,15000,302,75,60000,low_tgt_occ,high_tgt_prd,high_tgt_loc,Occ5,Prod9,loc740
67798237,0,8.38,1,10+ years,28.14,RENT,6000,506,45,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc99
67798240,0,8.38,0,10+ years,29.94,MORTGAGE,12000,348,-85,48000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod2,loc119
67798259,0,5.32,0,10+ years,9.41,MORTGAGE,20000,320,-30,50500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod3,loc670
67798296,0,7.26,0,6 years,13.33,MORTGAGE,5000,151,-25,45000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ41,Prod3,loc326
67798297,0,12.59,0,< 1 year,22.06,RENT,6500,320,5,53000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ11,Prod9,loc274
67798310,0,12.59,0,1 year,13.48,RENT,3200,57,25,35000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod2,loc48
67798313,0,8.38,3,N/A,16.18,OWN,5000,302,-10,25000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ6,Prod2,loc661
67798322,0,9.17,0,1 year,20.31,RENT,8000,242,-25,47000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ34,Prod3,loc375
67798331,0,11.22,0,10+ years,8.2,MORTGAGE,15000,544,-15,120000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc44
67798343,0,11.99,0,2 years,8.35,MORTGAGE,7000,116,-25,46000,low_tgt_occ,low_tgt_prd,med_tgt_loc,Occ33,Prod3,loc92
67798352,0,11.99,0,N/A,20.99,RENT,5000,348,-65,25500,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod2,loc62
67798356,0,15.41,0,10+ years,24.52,RENT,15000,133,150,60000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ32,Prod3,loc712
67798378,0,9.17,0,10+ years,20.55,OWN,16000,161,-5,72000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ19,Prod3,loc173
67798385,0,6.24,0,9 years,26.2,RENT,21000,251,-85,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc729
67798389,0,11.22,0,< 1 year,18.96,RENT,24000,98,70,65000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ18,Prod3,loc12
67798403,0,9.76,0,2 years,26.16,MORTGAGE,10000,270,-60,95000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod2,loc740
67798415,0,18.49,0,5 years,36.28,RENT,35000,149,105,95500,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc197
67798419,0,9.76,0,7 years,9.03,RENT,11000,166,-20,74000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc744
67798420,0,18.2,0,10+ years,18.85,MORTGAGE,15000,179,110,44700,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ7,Prod3,loc45
67798454,0,21.99,0,2 years,8.07,MORTGAGE,16500,76,-85,55000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ49,Prod3,loc681
67798457,0,8.38,0,N/A,32.4,MORTGAGE,15000,574,-10,90000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc740
67798476,0,12.59,0,5 years,9.84,RENT,6025,307,125,51000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod3,loc734
67798477,0,16.99,0,3 years,16.06,RENT,13575,83,0,57000,medium_tgt_occ,low_tgt_prd,med_tgt_loc,Occ30,Prod2,loc64
67798534,0,13.18,0,1 year,24.26,RENT,16000,232,-45,89000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod3,loc612
67798553,0,11.22,0,2 years,13.73,RENT,24000,71,-10,80000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod2,loc143
67808115,0,16.99,0,10+ years,9.45,RENT,15000,221,-10,125000,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ18,Prod2,loc12
67808125,0,7.26,0,1 year,6.17,MORTGAGE,15000,302,-100,130000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ14,Prod2,loc410
67808131,0,13.67,0,5 years,13.62,RENT,12000,85,-85,100000,medium_tgt_occ,high_tgt_prd,low_tgt_loc,Occ41,Prod1,loc323
67808139,0,11.22,0,5 years,9.12,MORTGAGE,7000,499,110,200000,low_tgt_occ,high_tgt_prd,med_tgt_loc,Occ33,Prod1,loc90
67808142,0,12.59,0,< 1 year,16.01,RENT,5000,164,30,65000,low_tgt_occ,high_tgt_prd,med_tgt_loc,Occ5,Prod9,loc762
67808144,0,9.76,0,8 years,3.47,MORTGAGE,30000,223,10,95000,low_tgt_occ,med_tg_prd,low_tgt_loc,Occ5,Prod4,loc753
67808148,0,13.18,0,3 years,12.65,RENT,8875,148,35,65000,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod2,loc743
67808165,0,6.89,0,1 year,21.86,MORTGAGE,12500,208,60,95000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc718
67808177,0,13.18,0,10+ years,10.81,OWN,11000,134,-60,55300,low_tgt_occ,low_tgt_prd,high_tgt_loc,Occ5,Prod3,loc749
67808218,0,6.89,0,1 year,4.09,RENT,24000,136,-5,400000,medium_tgt_occ,med_tg_prd,low_tgt_loc,Occ13,Prod4,loc501
67808220,0,11.22,0,1 year,16.5,RENT,6000,88,105,43295,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ2,Prod3,loc319
67808225,0,7.26,0,< 1 year,6.33,MORTGAGE,10000,43,-15,85000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ41,Prod6,loc328
67808228,0,5.32,0,< 1 year,9.03,RENT,8500,105,-35,25000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod2,loc163
67808265,0,12.59,0,3 years,19.85,MORTGAGE,30000,189,5,86000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc204
67808266,0,6,0,< 1 year,15.69,MORTGAGE,5000,177,5,78000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc186
67808303,0,6.89,0,5 years,14.03,MORTGAGE,12000,188,-65,75000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ23,Prod3,loc521
67808310,0,11.99,0,10+ years,17.64,MORTGAGE,12000,132,0,55000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ29,Prod3,loc28
67808316,0,7.26,0,1 year,14.12,MORTGAGE,14000,199,-30,52000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ4,Prod2,loc690
67808320,0,7.89,0,8 years,12.34,MORTGAGE,9600,104,215,64000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ48,Prod3,loc217
67808328,0,8.38,0,N/A,23.83,RENT,2200,140,180,35000,medium_tgt_occ,high_tgt_prd,med_tgt_loc,Occ34,Prod9,loc381
67808337,1,5.32,0,< 1 year,32.5,RENT,9000,156,-50,12000,high_tgt_occ,low_tgt_prd,high_tgt_loc,Occ21,Prod6,loc434
67808345,0,11.22,0,10+ years,10.66,RENT,14000,98,-40,85000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ30,Prod3,loc57
67808373,0,5.32,0,7 years,6.55,RENT,28000,314,40,120000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ42,Prod6,loc657
67808382,0,18.49,0,< 1 year,25.18,MORTGAGE,35000,203,-25,120000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ44,Prod3,loc172
67808410,0,9.17,0,10+ years,14.22,RENT,22000,153,-70,95000,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ5,Prod2,loc752
67808412,0,13.18,0,N/A,27.43,OWN,11125,291,65,25332,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ22,Prod3,loc459
67808433,0,13.67,0,3 years,14.21,OWN,13000,64,165,55450,low_tgt_occ,low_tgt_prd,low_tgt_loc,Occ33,Prod3,loc87
67808448,0,11.99,0,< 1 year,19.93,RENT,20000,223,15,67500,medium_tgt_occ,low_tgt_prd,high_tgt_loc,Occ42,Prod2,loc614
67808470,0,16.55,0,3 years,34.29,RENT,15600,142,-25,40000,medium_tgt_occ,low_tgt_prd,low_tgt_loc,Occ37,Prod2,loc165
